image_url,current_filename,suggested_filename,scope,reason_for_rename,recommended_steps,pages_count,pages_sample
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_11_72417a3c-f862-4c81-b758-487ab092ccb0.png,BLOG_REFRESH_11_72417a3c-f862-4c81-b758-487ab092ccb0.png,brush-on-block-protect-your-skin-all-year-round-with.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/5-best-independence-day-celebrations-in-the-us; https://brushonblock.com/blogs/news/the-importance-of-year-round-sunscreen; https://brushonblock.com/blogs/news/what-s-the-best-sunscreen-for-your-holiday-vacation
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_12.png,BLOG_REFRESH_12.png,brush-on-block-7-simple-skincare-tips-for-before-and-after-the.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117703940-5-crazy-tips-for-fighting-wrinkles; https://brushonblock.com/blogs/news/117704004-7-simple-skincare-tips-for-before-and-after-the-gym; https://brushonblock.com/blogs/news/117704196-how-to-live-with-sensitive-skin
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_12_e1de2238-c597-4c86-9d6e-d4417377194d.png,BLOG_REFRESH_12_e1de2238-c597-4c86-9d6e-d4417377194d.png,brush-on-block-book-your-flight-and-order-your-today.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/3-ways-brush-on-block-is-eco-friendly; https://brushonblock.com/blogs/news/the-importance-of-year-round-sunscreen; https://brushonblock.com/blogs/news/what-s-the-best-sunscreen-for-your-holiday-vacation
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_13.png,BLOG_REFRESH_13.png,brush-on-block-5-crazy-tips-for-fighting-wrinkles.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117703812-defeating-your-winter-skin-woes; https://brushonblock.com/blogs/news/117703940-5-crazy-tips-for-fighting-wrinkles; https://brushonblock.com/blogs/news/117704004-7-simple-skincare-tips-for-before-and-after-the-gym
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_13_cdfbf2b1-1f30-469b-a27c-891952be516a.png,BLOG_REFRESH_13_cdfbf2b1-1f30-469b-a27c-891952be516a.png,brush-on-block-three-ways-is-eco-friendly.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/3-holiday-packing-tips-for-trips; https://brushonblock.com/blogs/news/3-ways-brush-on-block-is-eco-friendly; https://brushonblock.com/blogs/news/what-s-the-best-sunscreen-for-your-holiday-vacation
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_14.png,BLOG_REFRESH_14.png,brush-on-block-defeating-your-winter-skin-woes.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117703684-fighting-pale-winter-skin-are-sunless-tanners-safe; https://brushonblock.com/blogs/news/117703812-defeating-your-winter-skin-woes; https://brushonblock.com/blogs/news/117703940-5-crazy-tips-for-fighting-wrinkles
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_14_c6d7b460-0891-4868-874b-97a0def7080c.png,BLOG_REFRESH_14_c6d7b460-0891-4868-874b-97a0def7080c.png,brush-on-block-why-spf-30-mineral-sunscreen-is-our-favorite-travel.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/3-holiday-packing-tips-for-trips; https://brushonblock.com/blogs/news/3-ways-brush-on-block-is-eco-friendly; https://brushonblock.com/blogs/news/travis-forrester-evans-photographer-brush-on-block-user
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_15.png,BLOG_REFRESH_15.png,brush-on-block-fighting-pale-winter-skin-are-sunless-tanners-safe.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117703556-central-heating-vs-your-skin-what-to-do-indoors-to-keep-your-skin-healthy; https://brushonblock.com/blogs/news/117703684-fighting-pale-winter-skin-are-sunless-tanners-safe; https://brushonblock.com/blogs/news/117703812-defeating-your-winter-skin-woes
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_15_ece7a93b-ed9b-4790-b91c-ecc385239c74.png,BLOG_REFRESH_15_ece7a93b-ed9b-4790-b91c-ecc385239c74.png,brush-on-block-travis-forrester-evans-photographer-user.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/3-holiday-packing-tips-for-trips; https://brushonblock.com/blogs/news/3-ways-to-use-brush-on-block-translucent; https://brushonblock.com/blogs/news/travis-forrester-evans-photographer-brush-on-block-user
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_16.png,BLOG_REFRESH_16.png,brush-on-block-central-heating-vs-your-skin-what-to-do-indoors.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117703236-how-make-up-affects-your-skin-choosing-the-right-look-for-valentine-s-day; https://brushonblock.com/blogs/news/117703556-central-heating-vs-your-skin-what-to-do-indoors-to-keep-your-skin-healthy; https://brushonblock.com/blogs/news/117703684-fighting-pale-winter-skin-are-sunless-tanners-safe
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_16_934c1b84-4be2-4380-863f-c8341bb07c06.png,BLOG_REFRESH_16_934c1b84-4be2-4380-863f-c8341bb07c06.png,brush-on-block-3-ways-to-use-in-your-everyday-routine.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/3-ways-to-use-brush-on-block-translucent; https://brushonblock.com/blogs/news/travis-forrester-evans-photographer-brush-on-block-user; https://brushonblock.com/blogs/news/why-you-need-sunscreen-even-on-snowy-days
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_17.png,BLOG_REFRESH_17.png,brush-on-block-how-make-up-affects-your-skin-choosing-the-right-look.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117703172-6-bizarre-celebrity-beauty-secrets; https://brushonblock.com/blogs/news/117703236-how-make-up-affects-your-skin-choosing-the-right-look-for-valentine-s-day; https://brushonblock.com/blogs/news/117703556-central-heating-vs-your-skin-what-to-do-indoors-to-keep-your-skin-healthy
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_17_d2efbddb-47b1-4220-af81-b2859160f49d.png,BLOG_REFRESH_17_d2efbddb-47b1-4220-af81-b2859160f49d.png,brush-on-block-why-you-need-sunscreen-even-on-snowy-days.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/3-ways-to-use-brush-on-block-translucent; https://brushonblock.com/blogs/news/brush-on-block-user-dr-lauren-boudreaux-dermatologist; https://brushonblock.com/blogs/news/why-you-need-sunscreen-even-on-snowy-days
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_18.png,BLOG_REFRESH_18.png,brush-on-block-6-bizarre-celebrity-beauty-secrets.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117702916-age-and-beauty-how-your-skincare-routine-should-change-as-you-age; https://brushonblock.com/blogs/news/117703172-6-bizarre-celebrity-beauty-secrets; https://brushonblock.com/blogs/news/117703236-how-make-up-affects-your-skin-choosing-the-right-look-for-valentine-s-day
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_18_efad20b5-6967-40cd-ac41-9b736144449b.png,BLOG_REFRESH_18_efad20b5-6967-40cd-ac41-9b736144449b.png,brush-on-block-why-dr-lauren-boudreaux-a-dermatology-chief-resident-loves.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-on-block-user-dr-lauren-boudreaux-dermatologist; https://brushonblock.com/blogs/news/brush-on-blocks-story; https://brushonblock.com/blogs/news/why-you-need-sunscreen-even-on-snowy-days
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_19.png,BLOG_REFRESH_19.png,brush-on-block-age-and-beauty-how-your-skincare-routine-should-change.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117702852-5-fresh-ideas-for-outdoor-spring-fun; https://brushonblock.com/blogs/news/117702916-age-and-beauty-how-your-skincare-routine-should-change-as-you-age; https://brushonblock.com/blogs/news/117703172-6-bizarre-celebrity-beauty-secrets
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_19_4a044487-8ad0-4e5f-bf4f-abae5f7d950b.png,BLOG_REFRESH_19_4a044487-8ad0-4e5f-bf4f-abae5f7d950b.png,brush-on-block-s-story.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-on-block-sunscreen-quiz; https://brushonblock.com/blogs/news/brush-on-block-user-dr-lauren-boudreaux-dermatologist; https://brushonblock.com/blogs/news/brush-on-blocks-story
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_1_f6d29651-7e80-4323-ad5a-bab4f34c0ffb.png,BLOG_REFRESH_1_f6d29651-7e80-4323-ad5a-bab4f34c0ffb.png,brush-on-block-tips-on-how-to-use-your-sunscreen-properly-to.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/top-3-tips-to-use-sunscreen-properly; https://brushonblock.com/blogs/news/what-exactly-is-mineral-sunscreen-and-why-should-you-use-it; https://brushonblock.com/blogs/news/what-you-need-to-know-about-mineral-sunscreen-1
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_2.png,BLOG_REFRESH_2.png,brush-on-block-5-totally-bizarre-facials.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117705860-fantastic-foods-for-boosting-your-skins-spf; https://brushonblock.com/blogs/news/117706116-does-makeup-with-an-spf-provide-enough-sun-protection; https://brushonblock.com/blogs/news/117706180-5-totally-bizarre-facials
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_20_cf8d8b6d-3654-4419-aa6f-1a2a86dea85a.png,BLOG_REFRESH_20_cf8d8b6d-3654-4419-aa6f-1a2a86dea85a.png,brush-on-block-setting-the-record-straight-on-a-few-of-the.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-on-block-sunscreen-quiz; https://brushonblock.com/blogs/news/brush-on-blocks-story; https://brushonblock.com/blogs/news/the-important-monthly-habit-you-need-to-add-to-your-skincare-routine
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_21.png,BLOG_REFRESH_21.png,brush-on-block-turn-up-how-alcohol-affects-your-skin.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117702596-turn-up-how-alcohol-affects-your-skin; https://brushonblock.com/blogs/news/117702852-5-fresh-ideas-for-outdoor-spring-fun; https://brushonblock.com/blogs/news/117705924-5-red-hot-sun-protection-mistakes-men-make
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_21_5bb5390e-fbbe-4da3-801f-4143face0da2.png,BLOG_REFRESH_21_5bb5390e-fbbe-4da3-801f-4143face0da2.png,brush-on-block-the-important-monthly-habit-you-need-to-add-to.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-on-block-sunscreen-quiz; https://brushonblock.com/blogs/news/get-to-know-real-brush-on-block-users; https://brushonblock.com/blogs/news/the-important-monthly-habit-you-need-to-add-to-your-skincare-routine
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_22.png,BLOG_REFRESH_22.png,brush-on-block-4-simple-new-years-resolutions-with-a-big-impact.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/4-simple-small-resolutions-with-a-big-impact; https://brushonblock.com/blogs/news/get-to-know-real-brush-on-block-users; https://brushonblock.com/blogs/news/the-reason-you-should-choose-mineral-makeup-sunscreen-over-traditional-lotion
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_23.png,BLOG_REFRESH_23.png,brush-on-block-5-red-hot-sun-protection-mistakes-men-make.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117702532-how-sugary-drinks-affect-your-skin; https://brushonblock.com/blogs/news/117702596-turn-up-how-alcohol-affects-your-skin; https://brushonblock.com/blogs/news/117705924-5-red-hot-sun-protection-mistakes-men-make
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_25.png,BLOG_REFRESH_25.png,brush-on-block-chlorine-and-salt-how-the-ocean-and-the-pool.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117701828-the-power-of-sunshine-the-benefits-of-vitamin-d; https://brushonblock.com/blogs/news/117701892-chlorine-and-salt-how-the-ocean-and-the-pool-affect-your-skin; https://brushonblock.com/blogs/news/117702532-how-sugary-drinks-affect-your-skin
